検索語句レポート
2026年4月1日 - 2026年5月15日
デバイス,検索語句,マッチタイプ,追加済み / 除外済み,キャンペーン,広告グループ,キーワード,クリック数,表示回数,クリック率,通貨コード,平均クリック単価,費用,キャンペーン タイプ,コンバージョン率,コンバージョン,コンバージョン単価
コンピュータ,税理士 格安,完全一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,[税理士 安い],0,7,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 トラスト,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,菊池 会計 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",1,7,14.29%,JPY,131,131,検索,0.00%,0.00,0
スマートフォン,みつき 税理士 法人,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税金 の 相談 は,完全一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,[税務 相談],0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,高村 会計 事務 所 新橋,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 東京""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,峯岸 会計 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,小田原 税務署 無料 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税務署 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,新井 税務 会計 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,小牧 税理士,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 ct オフィス,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 埼玉""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 新 日本,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,小田原 税務署 確定 申告 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税務署 相談""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 さくら 税務,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 solabo,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,小 出 絹恵 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",1,4,25.00%,JPY,386,386,検索,0.00%,0.00,0
スマートフォン,菅原 靖 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,藤田 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,3,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,na 税理士 法人 池袋,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,ベンチャー 支援 税理士 法人,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税金 確定 申告 相談,完全一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,[確定 申告 相談],0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,熊代 税理士,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,細野 会計 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,小林 安夫 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,亀田 税理士 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,沖縄 県 税理士 無料 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談 無料""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,阿部 公認 会計士 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""公認 会計士 事務 所""",1,1,100.00%,JPY,30,30,検索,0.00%,0.00,0
スマートフォン,あおば 会計 税理士 法人,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,高円寺 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,飯島 会計,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,あまおう 税理士,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,4,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,福士 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,3,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,坂井 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,徳島 税務署 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税務署 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,アイ グリッド 税理士 法人,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,3,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,四谷 税務署 確定 申告 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税務署 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,富澤 会計 事務 所 柏,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,下関 税理士 無料 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談 無料""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,新宿 会計 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所 東京 一覧""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,大谷 税務 会計 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,横須賀 税務署 確定 申告 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税務署 相談""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,清水 会計,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,古山 会計 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,三宅 会計 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,ティグレ 横浜,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,埼玉 県 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 埼玉""",0,3,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,佐藤 税理士 事務 所 新宿,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,3,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,岡田 俊明 税理士,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,丸田 芳弘 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 はるか,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,マイクロ 法人 税理士,完全一致,追加済み,マイクロ法人LP(PC),マイクロ法人,[マイクロ 法人 税理士],1,24,4.17%,JPY,950,950,検索,0.00%,0.00,0
スマートフォン,辻 本郷 税理士 法人 立川 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,竹中 公 剛 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",1,1,100.00%,JPY,181,181,検索,0.00%,0.00,0
スマートフォン,山口 浜屋 税理士 法人,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,3,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,板倉 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,エクスプレス タックス 税理士 法人,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務 相談""",0,6,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,武生 税務署 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税務署 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,農業 法人 税理士,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 守谷,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,5,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,確定 申告 相談 したい,完全一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,[確定 申告 相談],0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,山下 会計 総合 事務 所,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,佐久 税理士,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,東京 さくら 税理士 法人,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 東京""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,淵野辺 税理士,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,佐伯 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,3,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,菅原 和 望 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,坂田 会計 事務 所 台東 区,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 東京""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,t&a 税理士 法人 立川,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,税理士 法人 ラポール 会計 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 t&c,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 事務 所 水戸,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,鈴木 義明 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,税理士 法人 大和,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,税理士 無料 相談 ライン,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談 無料""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,kps 税理士 法人,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 東京""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,税理士 事務 所,完全一致,追加済み,マイクロ法人LP(PC),マイクロ法人,[税理士 事務 所],2,92,2.17%,JPY,489,978,検索,0.00%,0.00,0
スマートフォン,確定 申告 質問,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税務署 相談""",0,2,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,吹田 市 税理士 無料 相談,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談 無料""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,阿久津 公 一 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 sun,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
コンピュータ,セブン センス 税理士 法人,フレーズ一致（類似パターン）,除外済み,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,キムタカ 税理士 法人,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 相談 沖縄""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,鈴木 雅嗣 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,西藤 友美子 税理士 事務 所,フレーズ一致,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,1,0.00%,JPY,0,0,検索,0.00%,0.00,0
スマートフォン,税理士 法人 ドット プロ,フレーズ一致（類似パターン）,なし,マイクロ法人LP(PC),マイクロ法人,"""税理士 事務 所""",0,8,0.00%,JPY,0,0,検索,0.00%,0.00,0
